STT,MANGANH,TEN_NGANHCHUAN,MA_TO_HOP,tb_keys,TEN_TO_HOP,Gốc,Độ lệch
263,7310601,Quốc tế học,"B03(TO-3,VA-3,SI-1)",7310601_B03,B03,,0
264,7310601,Quốc tế học,"C01(TO-3,VA-3,LI-1)",7310601_C01,C01,,"1,62"
265,7310601,Quốc tế học,"C02(TO-3,VA-3,HO-1)",7310601_C02,C02,,0
266,7310601,Quốc tế học,"C03(TO-3,VA-3,SU-1)",7310601_C03,C03,,0
267,7310601,Quốc tế học,"C04(TO-3,VA-3,DI-1)",7310601_C04,C04,,0
268,7310601,Quốc tế học,"D01(TO-3,VA-3,N1-1)",7310601_D01,D01,Gốc,0
269,7310601,Quốc tế học,"X01(TO-3,VA-3,KTPL-1)",7310601_X01,X01,,0
270,7310601,Quốc tế học,"X02(TO-3,VA-3,TI-1)",7310601_X02,X02,,0
271,7310601,Quốc tế học,"X03(TO-3,VA-3,CNCN-1)",7310601_X03,X03,,0
272,7310601,Quốc tế học,"X04(TO-3,VA-3,CNNN-1)",7310601_X04,X04,,0
273,7310630,Việt Nam học,"B03(TO-3,VA-3,SI-1)",7310630_B03,B03,,0
274,7310630,Việt Nam học,"C01(TO-3,VA-3,LI-1)",7310630_C01,C01,,"1,62"
275,7310630,Việt Nam học,"C02(TO-3,VA-3,HO-1)",7310630_C02,C02,,0
276,7310630,Việt Nam học,"C03(TO-3,VA-3,SU-1)",7310630_C03,C03,,0
277,7310630,Việt Nam học,"C04(TO-3,VA-3,DI-1)",7310630_C04,C04,,0
278,7310630,Việt Nam học,"D01(TO-3,VA-3,N1-1)",7310630_D01,D01,Gốc,0
279,7310630,Việt Nam học,"X01(TO-3,VA-3,KTPL-1)",7310630_X01,X01,,0
280,7310630,Việt Nam học,"X02(TO-3,VA-3,TI-1)",7310630_X02,X02,,0
281,7310630,Việt Nam học,"X03(TO-3,VA-3,CNCN-1)",7310630_X03,X03,,0
282,7310630,Việt Nam học,"X04(TO-3,VA-3,CNNN-1)",7310630_X04,X04,,0
283,7320201,Thông tin - thư viện ,"B03(TO-1,VA-5,SI-1)",7320201_B03,B03,,0
284,7320201,Thông tin - thư viện ,"C00(VA-5,SU-1,DI-1)",7320201_C00,C00,Gốc,0
285,7320201,Thông tin - thư viện ,"C01(TO-1,VA-5,LI-1)",7320201_C01,C01,,"-1,38"
286,7320201,Thông tin - thư viện ,"C02(TO-1,VA-5,HO-1)",7320201_C02,C02,,0
287,7320201,Thông tin - thư viện ,"C03(TO-1,VA-5,SU-1)",7320201_C03,C03,,0
288,7320201,Thông tin - thư viện ,"C04(TO-1,VA-5,DI-1)",7320201_C04,C04,,0
289,7320201,Thông tin - thư viện ,"C05(VA-5,LI-1,HO-1)",7320201_C05,C05,,0
290,7320201,Thông tin - thư viện ,"C06(VA-5,LI-1,SI-1)",7320201_C06,C06,,0
291,7320201,Thông tin - thư viện ,"C07(VA-5,LI-1,SU-1)",7320201_C07,C07,,0
292,7320201,Thông tin - thư viện ,"C08(VA-5,HO-1,SI-1)",7320201_C08,C08,,0
293,7320201,Thông tin - thư viện ,"C09(VA-5,LI-1,DI-1)",7320201_C09,C09,,0
294,7320201,Thông tin - thư viện ,"C10(VA-5,HO-1,SU-1)",7320201_C10,C10,,0
295,7320201,Thông tin - thư viện ,"C11(VA-5,HO-1,DI-1)",7320201_C11,C11,,0
296,7320201,Thông tin - thư viện ,"C12(VA-5,SI-1,SU-1)",7320201_C12,C12,,0
297,7320201,Thông tin - thư viện ,"C13(VA-5,SI-1,DI-1)",7320201_C13,C13,,0
298,7320201,Thông tin - thư viện ,"D01(TO-1,VA-5,N1-1)",7320201_D01,D01,,-3
299,7320201,Thông tin - thư viện ,"D11(VA-5,LI-1,N1-1)",7320201_D11,D11,,0
300,7320201,Thông tin - thư viện ,"D12(VA-5,HO-1,N1-1)",7320201_D12,D12,,0
301,7320201,Thông tin - thư viện ,"D13(VA-5,SI-1,N1-1)",7320201_D13,D13,,0
302,7320201,Thông tin - thư viện ,"D14(VA-5,SU-1,N1-1)",7320201_D14,D14,,0
303,7320201,Thông tin - thư viện ,"D15(VA-5,DI-1,N1-1)",7320201_D15,D15,,0
304,7320201,Thông tin - thư viện ,"X01(TO-1,VA-5,KTPL-1)",7320201_X01,X01,,0
305,7320201,Thông tin - thư viện ,"X02(TO-1,VA-5,TI-1)",7320201_X02,X02,,0
306,7320201,Thông tin - thư viện ,"X03(TO-1,VA-5,CNCN-1)",7320201_X03,X03,,0
307,7320201,Thông tin - thư viện ,"X04(TO-1,VA-5,CNNN-1)",7320201_X04,X04,,0
308,7320201,Thông tin - thư viện ,"X58(VA-5,LI-1,KTPL-1)",7320201_X58,X58,,0
309,7320201,Thông tin - thư viện ,"X59(VA-5,LI-1,TI-1)",7320201_X59,X59,,0
310,7320201,Thông tin - thư viện ,"X60(VA-5,LI-1,CNCN-1)",7320201_X60,X60,,0
311,7320201,Thông tin - thư viện ,"X61(VA-5,LI-1,CNNN-1)",7320201_X61,X61,,0
312,7320201,Thông tin - thư viện ,"X62(VA-5,HO-1,KTPL-1)",7320201_X62,X62,,0
313,7320201,Thông tin - thư viện ,"X63(VA-5,HO-1,TI-1)",7320201_X63,X63,,0
314,7320201,Thông tin - thư viện ,"X64(VA-5,HO-1,CNCN-1)",7320201_X64,X64,,0
315,7320201,Thông tin - thư viện ,"X65(VA-5,HO-1,CNNN-1)",7320201_X65,X65,,0
316,7320201,Thông tin - thư viện ,"X66(VA-5,SI-1,KTPL-1)",7320201_X66,X66,,0
317,7320201,Thông tin - thư viện ,"X67(VA-5,SI-1,TI-1)",7320201_X67,X67,,0
318,7320201,Thông tin - thư viện ,"X68(VA-5,SI-1,CNCN-1)",7320201_X68,X68,,0
319,7320201,Thông tin - thư viện ,"X69(VA-5,SI-1,CNNN-1)",7320201_X69,X69,,0
320,7320201,Thông tin - thư viện ,"X70(VA-5,SU-1,KTPL-1)",7320201_X70,X70,,0
321,7320201,Thông tin - thư viện ,"X71(VA-5,SU-1,TI-1)",7320201_X71,X71,,0
322,7320201,Thông tin - thư viện ,"X72(VA-5,SU-1,CNCN-1)",7320201_X72,X72,,0
323,7320201,Thông tin - thư viện ,"X73(VA-5,SU-1,CNNN-1)",7320201_X73,X73,,0
324,7320201,Thông tin - thư viện ,"X74(VA-5,DI-1,KTPL-1)",7320201_X74,X74,,0
325,7320201,Thông tin - thư viện ,"X75(VA-5,DI-1,TI-1)",7320201_X75,X75,,0
326,7320201,Thông tin - thư viện ,"X76(VA-5,DI-1,CNCN-1)",7320201_X76,X76,,0
327,7320201,Thông tin - thư viện ,"X77(VA-5,DI-1,CNNN-1)",7320201_X77,X77,,0
328,7320201,Thông tin - thư viện ,"X78(VA-5,N1-1,KTPL-1)",7320201_X78,X78,,0
329,7320201,Thông tin - thư viện ,"X79(VA-5,N1-1,TI-1)",7320201_X79,X79,,0
330,7320201,Thông tin - thư viện ,"X80(VA-5,N1-1,CNCN-1)",7320201_X80,X80,,0
331,7320201,Thông tin - thư viện ,"X81(VA-5,N1-1,CNNN-1)",7320201_X81,X81,,0
332,7320201,Thông tin - thư viện ,"Y07(VA-5,KTPL-1,TI-1)",7320201_Y07,Y07,,0
333,7320201,Thông tin - thư viện ,"Y08(VA-5,KTPL-1,CNCN-1)",7320201_Y08,Y08,,0
334,7320201,Thông tin - thư viện ,"Y09(VA-5,KTPL-1,CNNN-1)",7320201_Y09,Y09,,0
335,7320201,Thông tin - thư viện ,"Y10(VA-5,TI-1,CNCN-1)",7320201_Y10,Y10,,0
336,7320201,Thông tin - thư viện ,"Y11(VA-5,TI-1,CNNN-1)",7320201_Y11,Y11,,0
337,7340101,Quản trị kinh doanh,"A00(TO-3,LI-1,HO-1)",7340101_A00,A00,,"0,68"
338,7340101,Quản trị kinh doanh,"A01(TO-3,LI-1,N1-1)",7340101_A01,A01,,"-0,01"
339,7340101,Quản trị kinh doanh,"A02(TO-3,LI-1,SI-1)",7340101_A02,A02,,0
340,7340101,Quản trị kinh doanh,"A03(TO-3,LI-1,SU-1)",7340101_A03,A03,,0
341,7340101,Quản trị kinh doanh,"A04(TO-3,LI-1,DI-1)",7340101_A04,A04,,0
342,7340101,Quản trị kinh doanh,"A05(TO-3,HO-1,SU-1)",7340101_A05,A05,,0
343,7340101,Quản trị kinh doanh,"A06(TO-3,HO-1,DI-1)",7340101_A06,A06,,0
344,7340101,Quản trị kinh doanh,"A07(TO-3,SU-1,DI-1)",7340101_A07,A07,,0
345,7340101,Quản trị kinh doanh,"B00(TO-3,HO-1,SI-1)",7340101_B00,B00,,"-0,53"
346,7340101,Quản trị kinh doanh,"B01(TO-3,SI-1,SU-1)",7340101_B01,B01,,0
347,7340101,Quản trị kinh doanh,"B02(TO-3,SI-1,DI-1)",7340101_B02,B02,,0
348,7340101,Quản trị kinh doanh,"B03(TO-3,VA-1,SI-1)",7340101_B03,B03,,0
349,7340101,Quản trị kinh doanh,"B08(TO-3,SI-1,N1-1)",7340101_B08,B08,,0
350,7340101,Quản trị kinh doanh,"C01(TO-3,VA-1,LI-1)",7340101_C01,C01,,"1,62"
351,7340101,Quản trị kinh doanh,"C02(TO-3,VA-1,HO-1)",7340101_C02,C02,,0
352,7340101,Quản trị kinh doanh,"C03(TO-3,VA-1,SU-1)",7340101_C03,C03,,0
353,7340101,Quản trị kinh doanh,"C04(TO-3,VA-1,DI-1)",7340101_C04,C04,,0
354,7340101,Quản trị kinh doanh,"D01(TO-3,VA-1,N1-1)",7340101_D01,D01,Gốc,0
355,7340101,Quản trị kinh doanh,"D07(TO-3,HO-1,N1-1)",7340101_D07,D07,,"-0,94"
356,7340101,Quản trị kinh doanh,"D09(TO-3,SU-1,N1-1)",7340101_D09,D09,,0
357,7340101,Quản trị kinh doanh,"D10(TO-3,DI-1,N1-1)",7340101_D10,D10,,0
358,7340101,Quản trị kinh doanh,"X01(TO-3,VA-1,KTPL-1)",7340101_X01,X01,,0
359,7340101,Quản trị kinh doanh,"X02(TO-3,VA-1,TI-1)",7340101_X02,X02,,0
360,7340101,Quản trị kinh doanh,"X03(TO-3,VA-1,CNCN-1)",7340101_X03,X03,,0
361,7340101,Quản trị kinh doanh,"X04(TO-3,VA-1,CNNN-1)",7340101_X04,X04,,0
362,7340101,Quản trị kinh doanh,"X05(TO-3,LI-1,KTPL-1)",7340101_X05,X05,,0
363,7340101,Quản trị kinh doanh,"X06(TO-3,LI-1,TI-1)",7340101_X06,X06,,0
364,7340101,Quản trị kinh doanh,"X07(TO-3,LI-1,CNCN-1)",7340101_X07,X07,,0
365,7340101,Quản trị kinh doanh,"X08(TO-3,LI-1,CNNN-1)",7340101_X08,X08,,0
366,7340101,Quản trị kinh doanh,"X09(TO-3,HO-1,KTPL-1)",7340101_X09,X09,,0
367,7340101,Quản trị kinh doanh,"X10(TO-3,HO-1,TI-1)",7340101_X10,X10,,0
368,7340101,Quản trị kinh doanh,"X11(TO-3,HO-1,CNCN-1)",7340101_X11,X11,,0
369,7340101,Quản trị kinh doanh,"X12(TO-3,HO-1,CNNN-1)",7340101_X12,X12,,0
370,7340101,Quản trị kinh doanh,"X13(TO-3,SI-1,KTPL-1)",7340101_X13,X13,,0
371,7340101,Quản trị kinh doanh,"X14(TO-3,SI-1,TI-1)",7340101_X14,X14,,0
372,7340101,Quản trị kinh doanh,"X15(TO-3,SI-1,CNCN-1)",7340101_X15,X15,,0
373,7340101,Quản trị kinh doanh,"X16(TO-3,SI-1,CNNN-1)",7340101_X16,X16,,0
374,7340101,Quản trị kinh doanh,"X17(TO-3,SU-1,KTPL-1)",7340101_X17,X17,,0
375,7340101,Quản trị kinh doanh,"X18(TO-3,SU-1,TI-1)",7340101_X18,X18,,0
376,7340101,Quản trị kinh doanh,"X19(TO-3,SU-1,CNCN-1)",7340101_X19,X19,,0
377,7340101,Quản trị kinh doanh,"X20(TO-3,SU-1,CNNN-1)",7340101_X20,X20,,0
378,7340101,Quản trị kinh doanh,"X21(TO-3,DI-1,KTPL-1)",7340101_X21,X21,,0
379,7340101,Quản trị kinh doanh,"X22(TO-3,DI-1,TI-1)",7340101_X22,X22,,0
380,7340101,Quản trị kinh doanh,"X23(TO-3,DI-1,CNCN-1)",7340101_X23,X23,,0
381,7340101,Quản trị kinh doanh,"X24(TO-3,DI-1,CNNN-1)",7340101_X24,X24,,0
382,7340101,Quản trị kinh doanh,"X25(TO-3,N1-1,KTPL-1)",7340101_X25,X25,,0
383,7340101,Quản trị kinh doanh,"X26(TO-3,N1-1,TI-1)",7340101_X26,X26,,0
384,7340101,Quản trị kinh doanh,"X27(TO-3,N1-1,CNCN-1)",7340101_X27,X27,,0
385,7340101,Quản trị kinh doanh,"X28(TO-3,N1-1,CNNN-1)",7340101_X28,X28,,0
386,7340101,Quản trị kinh doanh,"X53(TO-3,KTPL-1,TI-1)",7340101_X53,X53,,0
387,7340101,Quản trị kinh doanh,"X54(TO-3,KTPL-1,CNCN-1)",7340101_X54,X54,,0
388,7340101,Quản trị kinh doanh,"X55(TO-3,KTPL-1,CNNN-1)",7340101_X55,X55,,0
389,7340101,Quản trị kinh doanh,"X56(TO-3,TI-1,CNCN-1)",7340101_X56,X56,,0
390,7340101,Quản trị kinh doanh,"X57(TO-3,TI-1,CNNN-1)",7340101_X57,X57,,0
391,7340120,Kinh doanh quốc tế ,"A00(TO-3,LI-1,HO-1)",7340120_A00,A00,,"0,68"
392,7340120,Kinh doanh quốc tế ,"A01(TO-3,LI-1,N1-1)",7340120_A01,A01,,"-0,01"
393,7340120,Kinh doanh quốc tế ,"A02(TO-3,LI-1,SI-1)",7340120_A02,A02,,0
394,7340120,Kinh doanh quốc tế ,"A03(TO-3,LI-1,SU-1)",7340120_A03,A03,,0
395,7340120,Kinh doanh quốc tế ,"A04(TO-3,LI-1,DI-1)",7340120_A04,A04,,0
396,7340120,Kinh doanh quốc tế ,"A05(TO-3,HO-1,SU-1)",7340120_A05,A05,,0
397,7340120,Kinh doanh quốc tế ,"A06(TO-3,HO-1,DI-1)",7340120_A06,A06,,0
398,7340120,Kinh doanh quốc tế ,"A07(TO-3,SU-1,DI-1)",7340120_A07,A07,,0
399,7340120,Kinh doanh quốc tế ,"B00(TO-3,HO-1,SI-1)",7340120_B00,B00,,"-0,53"
400,7340120,Kinh doanh quốc tế ,"B01(TO-3,SI-1,SU-1)",7340120_B01,B01,,0
401,7340120,Kinh doanh quốc tế ,"B02(TO-3,SI-1,DI-1)",7340120_B02,B02,,0
402,7340120,Kinh doanh quốc tế ,"B03(TO-3,VA-1,SI-1)",7340120_B03,B03,,0
403,7340120,Kinh doanh quốc tế ,"B08(TO-3,SI-1,N1-1)",7340120_B08,B08,,0
404,7340120,Kinh doanh quốc tế ,"C01(TO-3,VA-1,LI-1)",7340120_C01,C01,,"1,62"
405,7340120,Kinh doanh quốc tế ,"C02(TO-3,VA-1,HO-1)",7340120_C02,C02,,0
406,7340120,Kinh doanh quốc tế ,"C03(TO-3,VA-1,SU-1)",7340120_C03,C03,,0
407,7340120,Kinh doanh quốc tế ,"C04(TO-3,VA-1,DI-1)",7340120_C04,C04,,0
408,7340120,Kinh doanh quốc tế ,"D01(TO-3,VA-1,N1-1)",7340120_D01,D01,Gốc,0
409,7340120,Kinh doanh quốc tế ,"D07(TO-3,HO-1,N1-1)",7340120_D07,D07,,"-0,94"
410,7340120,Kinh doanh quốc tế ,"D09(TO-3,SU-1,N1-1)",7340120_D09,D09,,0
411,7340120,Kinh doanh quốc tế ,"D10(TO-3,DI-1,N1-1)",7340120_D10,D10,,0
412,7340120,Kinh doanh quốc tế ,"X01(TO-3,VA-1,KTPL-1)",7340120_X01,X01,,0
413,7340120,Kinh doanh quốc tế ,"X02(TO-3,VA-1,TI-1)",7340120_X02,X02,,0
414,7340120,Kinh doanh quốc tế ,"X03(TO-3,VA-1,CNCN-1)",7340120_X03,X03,,0
415,7340120,Kinh doanh quốc tế ,"X04(TO-3,VA-1,CNNN-1)",7340120_X04,X04,,0
416,7340120,Kinh doanh quốc tế ,"X05(TO-3,LI-1,KTPL-1)",7340120_X05,X05,,0
417,7340120,Kinh doanh quốc tế ,"X06(TO-3,LI-1,TI-1)",7340120_X06,X06,,0
418,7340120,Kinh doanh quốc tế ,"X07(TO-3,LI-1,CNCN-1)",7340120_X07,X07,,0
419,7340120,Kinh doanh quốc tế ,"X08(TO-3,LI-1,CNNN-1)",7340120_X08,X08,,0
420,7340120,Kinh doanh quốc tế ,"X09(TO-3,HO-1,KTPL-1)",7340120_X09,X09,,0
421,7340120,Kinh doanh quốc tế ,"X10(TO-3,HO-1,TI-1)",7340120_X10,X10,,0
422,7340120,Kinh doanh quốc tế ,"X11(TO-3,HO-1,CNCN-1)",7340120_X11,X11,,0
423,7340120,Kinh doanh quốc tế ,"X12(TO-3,HO-1,CNNN-1)",7340120_X12,X12,,0
424,7340120,Kinh doanh quốc tế ,"X13(TO-3,SI-1,KTPL-1)",7340120_X13,X13,,0
425,7340120,Kinh doanh quốc tế ,"X14(TO-3,SI-1,TI-1)",7340120_X14,X14,,0
426,7340120,Kinh doanh quốc tế ,"X15(TO-3,SI-1,CNCN-1)",7340120_X15,X15,,0
427,7340120,Kinh doanh quốc tế ,"X16(TO-3,SI-1,CNNN-1)",7340120_X16,X16,,0
428,7340120,Kinh doanh quốc tế ,"X17(TO-3,SU-1,KTPL-1)",7340120_X17,X17,,0
429,7340120,Kinh doanh quốc tế ,"X18(TO-3,SU-1,TI-1)",7340120_X18,X18,,0
430,7340120,Kinh doanh quốc tế ,"X19(TO-3,SU-1,CNCN-1)",7340120_X19,X19,,0
431,7340120,Kinh doanh quốc tế ,"X20(TO-3,SU-1,CNNN-1)",7340120_X20,X20,,0
432,7340120,Kinh doanh quốc tế ,"X21(TO-3,DI-1,KTPL-1)",7340120_X21,X21,,0
433,7340120,Kinh doanh quốc tế ,"X22(TO-3,DI-1,TI-1)",7340120_X22,X22,,0
434,7340120,Kinh doanh quốc tế ,"X23(TO-3,DI-1,CNCN-1)",7340120_X23,X23,,0
435,7340120,Kinh doanh quốc tế ,"X24(TO-3,DI-1,CNNN-1)",7340120_X24,X24,,0
436,7340120,Kinh doanh quốc tế ,"X25(TO-3,N1-1,KTPL-1)",7340120_X25,X25,,0
437,7340120,Kinh doanh quốc tế ,"X26(TO-3,N1-1,TI-1)",7340120_X26,X26,,0
438,7340120,Kinh doanh quốc tế ,"X27(TO-3,N1-1,CNCN-1)",7340120_X27,X27,,0
439,7340120,Kinh doanh quốc tế ,"X28(TO-3,N1-1,CNNN-1)",7340120_X28,X28,,0
440,7340120,Kinh doanh quốc tế ,"X53(TO-3,KTPL-1,TI-1)",7340120_X53,X53,,0
441,7340120,Kinh doanh quốc tế ,"X54(TO-3,KTPL-1,CNCN-1)",7340120_X54,X54,,0
442,7340120,Kinh doanh quốc tế ,"X55(TO-3,KTPL-1,CNNN-1)",7340120_X55,X55,,0
443,7340120,Kinh doanh quốc tế ,"X56(TO-3,TI-1,CNCN-1)",7340120_X56,X56,,0
444,7340120,Kinh doanh quốc tế ,"X57(TO-3,TI-1,CNNN-1)",7340120_X57,X57,,0
445,7340201,Tài chính – Ngân hàng,"A00(TO-3,LI-1,HO-1)",7340201_A00,A00,,"0,68"
446,7340201,Tài chính – Ngân hàng,"A01(TO-3,LI-1,N1-1)",7340201_A01,A01,,"-0,01"
447,7340201,Tài chính – Ngân hàng,"A02(TO-3,LI-1,SI-1)",7340201_A02,A02,,0
448,7340201,Tài chính – Ngân hàng,"A03(TO-3,LI-1,SU-1)",7340201_A03,A03,,0
449,7340201,Tài chính – Ngân hàng,"A04(TO-3,LI-1,DI-1)",7340201_A04,A04,,0
450,7340201,Tài chính – Ngân hàng,"A05(TO-3,HO-1,SU-1)",7340201_A05,A05,,0
451,7340201,Tài chính – Ngân hàng,"A06(TO-3,HO-1,DI-1)",7340201_A06,A06,,0
452,7340201,Tài chính – Ngân hàng,"A07(TO-3,SU-1,DI-1)",7340201_A07,A07,,0
453,7340201,Tài chính – Ngân hàng,"B00(TO-3,HO-1,SI-1)",7340201_B00,B00,,"-0,53"
454,7340201,Tài chính – Ngân hàng,"B01(TO-3,SI-1,SU-1)",7340201_B01,B01,,0
455,7340201,Tài chính – Ngân hàng,"B02(TO-3,SI-1,DI-1)",7340201_B02,B02,,0
456,7340201,Tài chính – Ngân hàng,"B03(TO-3,VA-1,SI-1)",7340201_B03,B03,,0
457,7340201,Tài chính – Ngân hàng,"B08(TO-3,SI-1,N1-1)",7340201_B08,B08,,0
458,7340201,Tài chính – Ngân hàng,"C01(TO-3,VA-1,LI-1)",7340201_C01,C01,,"1,62"
459,7340201,Tài chính – Ngân hàng,"C02(TO-3,VA-1,HO-1)",7340201_C02,C02,,0
460,7340201,Tài chính – Ngân hàng,"C03(TO-3,VA-1,SU-1)",7340201_C03,C03,,0
461,7340201,Tài chính – Ngân hàng,"C04(TO-3,VA-1,DI-1)",7340201_C04,C04,,0
462,7340201,Tài chính – Ngân hàng,"D01(TO-3,VA-1,N1-1)",7340201_D01,D01,Gốc,0
463,7340201,Tài chính – Ngân hàng,"D07(TO-3,HO-1,N1-1)",7340201_D07,D07,,"-0,94"
464,7340201,Tài chính – Ngân hàng,"D09(TO-3,SU-1,N1-1)",7340201_D09,D09,,0
465,7340201,Tài chính – Ngân hàng,"D10(TO-3,DI-1,N1-1)",7340201_D10,D10,,0
466,7340201,Tài chính – Ngân hàng,"X01(TO-3,VA-1,KTPL-1)",7340201_X01,X01,,0
467,7340201,Tài chính – Ngân hàng,"X02(TO-3,VA-1,TI-1)",7340201_X02,X02,,0
468,7340201,Tài chính – Ngân hàng,"X03(TO-3,VA-1,CNCN-1)",7340201_X03,X03,,0
469,7340201,Tài chính – Ngân hàng,"X04(TO-3,VA-1,CNNN-1)",7340201_X04,X04,,0
470,7340201,Tài chính – Ngân hàng,"X05(TO-3,LI-1,KTPL-1)",7340201_X05,X05,,0
471,7340201,Tài chính – Ngân hàng,"X06(TO-3,LI-1,TI-1)",7340201_X06,X06,,0
472,7340201,Tài chính – Ngân hàng,"X07(TO-3,LI-1,CNCN-1)",7340201_X07,X07,,0
473,7340201,Tài chính – Ngân hàng,"X08(TO-3,LI-1,CNNN-1)",7340201_X08,X08,,0
474,7340201,Tài chính – Ngân hàng,"X09(TO-3,HO-1,KTPL-1)",7340201_X09,X09,,0
475,7340201,Tài chính – Ngân hàng,"X10(TO-3,HO-1,TI-1)",7340201_X10,X10,,0
476,7340201,Tài chính – Ngân hàng,"X11(TO-3,HO-1,CNCN-1)",7340201_X11,X11,,0
477,7340201,Tài chính – Ngân hàng,"X12(TO-3,HO-1,CNNN-1)",7340201_X12,X12,,0
478,7340201,Tài chính – Ngân hàng,"X13(TO-3,SI-1,KTPL-1)",7340201_X13,X13,,0
479,7340201,Tài chính – Ngân hàng,"X14(TO-3,SI-1,TI-1)",7340201_X14,X14,,0
480,7340201,Tài chính – Ngân hàng,"X15(TO-3,SI-1,CNCN-1)",7340201_X15,X15,,0
481,7340201,Tài chính – Ngân hàng,"X16(TO-3,SI-1,CNNN-1)",7340201_X16,X16,,0
482,7340201,Tài chính – Ngân hàng,"X17(TO-3,SU-1,KTPL-1)",7340201_X17,X17,,0
483,7340201,Tài chính – Ngân hàng,"X18(TO-3,SU-1,TI-1)",7340201_X18,X18,,0
484,7340201,Tài chính – Ngân hàng,"X19(TO-3,SU-1,CNCN-1)",7340201_X19,X19,,0
485,7340201,Tài chính – Ngân hàng,"X20(TO-3,SU-1,CNNN-1)",7340201_X20,X20,,0
486,7340201,Tài chính – Ngân hàng,"X21(TO-3,DI-1,KTPL-1)",7340201_X21,X21,,0
487,7340201,Tài chính – Ngân hàng,"X22(TO-3,DI-1,TI-1)",7340201_X22,X22,,0
488,7340201,Tài chính – Ngân hàng,"X23(TO-3,DI-1,CNCN-1)",7340201_X23,X23,,0
489,7340201,Tài chính – Ngân hàng,"X24(TO-3,DI-1,CNNN-1)",7340201_X24,X24,,0
490,7340201,Tài chính – Ngân hàng,"X25(TO-3,N1-1,KTPL-1)",7340201_X25,X25,,0
491,7340201,Tài chính – Ngân hàng,"X26(TO-3,N1-1,TI-1)",7340201_X26,X26,,0
492,7340201,Tài chính – Ngân hàng,"X27(TO-3,N1-1,CNCN-1)",7340201_X27,X27,,0
493,7340201,Tài chính – Ngân hàng,"X28(TO-3,N1-1,CNNN-1)",7340201_X28,X28,,0
494,7340201,Tài chính – Ngân hàng,"X53(TO-3,KTPL-1,TI-1)",7340201_X53,X53,,0
495,7340201,Tài chính – Ngân hàng,"X54(TO-3,KTPL-1,CNCN-1)",7340201_X54,X54,,0
496,7340201,Tài chính – Ngân hàng,"X55(TO-3,KTPL-1,CNNN-1)",7340201_X55,X55,,0
497,7340201,Tài chính – Ngân hàng,"X56(TO-3,TI-1,CNCN-1)",7340201_X56,X56,,0
498,7340201,Tài chính – Ngân hàng,"X57(TO-3,TI-1,CNNN-1)",7340201_X57,X57,,0
499,7340301,Kế toán,"A00(TO-3,LI-1,HO-1)",7340301_A00,A00,,"0,68"
500,7340301,Kế toán,"A01(TO-3,LI-1,N1-1)",7340301_A01,A01,,"-0,01"
501,7340301,Kế toán,"A02(TO-3,LI-1,SI-1)",7340301_A02,A02,,0
502,7340301,Kế toán,"A03(TO-3,LI-1,SU-1)",7340301_A03,A03,,0
503,7340301,Kế toán,"A04(TO-3,LI-1,DI-1)",7340301_A04,A04,,0
504,7340301,Kế toán,"A05(TO-3,HO-1,SU-1)",7340301_A05,A05,,0
505,7340301,Kế toán,"A06(TO-3,HO-1,DI-1)",7340301_A06,A06,,0
506,7340301,Kế toán,"A07(TO-3,SU-1,DI-1)",7340301_A07,A07,,0
507,7340301,Kế toán,"B00(TO-3,HO-1,SI-1)",7340301_B00,B00,,"-0,53"
508,7340301,Kế toán,"B01(TO-3,SI-1,SU-1)",7340301_B01,B01,,0
509,7340301,Kế toán,"B02(TO-3,SI-1,DI-1)",7340301_B02,B02,,0
510,7340301,Kế toán,"B03(TO-3,VA-1,SI-1)",7340301_B03,B03,,0
511,7340301,Kế toán,"B08(TO-3,SI-1,N1-1)",7340301_B08,B08,,0
512,7340301,Kế toán,"C01(TO-3,VA-1,LI-1)",7340301_C01,C01,,"1,62"
513,7340301,Kế toán,"C02(TO-3,VA-1,HO-1)",7340301_C02,C02,,0
514,7340301,Kế toán,"C03(TO-3,VA-1,SU-1)",7340301_C03,C03,,0
515,7340301,Kế toán,"C04(TO-3,VA-1,DI-1)",7340301_C04,C04,,0
516,7340301,Kế toán,"D01(TO-3,VA-1,N1-1)",7340301_D01,D01,Gốc,0
517,7340301,Kế toán,"D07(TO-3,HO-1,N1-1)",7340301_D07,D07,,"-0,94"
518,7340301,Kế toán,"D09(TO-3,SU-1,N1-1)",7340301_D09,D09,,0
519,7340301,Kế toán,"D10(TO-3,DI-1,N1-1)",7340301_D10,D10,,0
520,7340301,Kế toán,"X01(TO-3,VA-1,KTPL-1)",7340301_X01,X01,,0
521,7340301,Kế toán,"X02(TO-3,VA-1,TI-1)",7340301_X02,X02,,0
522,7340301,Kế toán,"X03(TO-3,VA-1,CNCN-1)",7340301_X03,X03,,0
523,7340301,Kế toán,"X04(TO-3,VA-1,CNNN-1)",7340301_X04,X04,,0
524,7340301,Kế toán,"X05(TO-3,LI-1,KTPL-1)",7340301_X05,X05,,0
525,7340301,Kế toán,"X06(TO-3,LI-1,TI-1)",7340301_X06,X06,,0
526,7340301,Kế toán,"X07(TO-3,LI-1,CNCN-1)",7340301_X07,X07,,0
527,7340301,Kế toán,"X08(TO-3,LI-1,CNNN-1)",7340301_X08,X08,,0
528,7340301,Kế toán,"X09(TO-3,HO-1,KTPL-1)",7340301_X09,X09,,0
